,Infected data,Recovered data,Death data,Susceptible,Infected,Recovered
12/23/20,,,,3628.4269532437206,43.912911053150786,96340.66013570313
12/24/20,,,,3628.218272657444,42.45197863217612,96342.32974871038
12/25/20,,,,3628.0165884177286,41.0399421181044,96343.94346946417
12/26/20,,,,3627.8216011092973,39.674727831617176,96345.5036710591
12/27/20,,,,3627.633015316404,38.354289973047074,96347.01269471056
12/28/20,,,,3627.450539622833,37.07661062237771,96348.47284975479
12/29/20,,,,3627.273886611901,35.83969973924367,96349.88641364886
12/30/20,,,,3627.1027728664576,34.641595162930514,96351.25563197062
12/31/20,,,,3626.936983793816,33.480801243274655,96352.58221496292
01/01/21,,,,3626.776653289722,32.358183892939145,96353.86516281735
01/02/21,,,,3626.621668287744,31.272942829255655,96355.105388883
01/03/21,,,,3626.471864616894,30.223932849294602,96356.30420253382
01/04/21,,,,3626.3270812930155,29.21003089850253,96357.46288780849
01/05/21,,,,3626.1871605187816,28.230136070702127,96358.58270341053
01/06/21,,,,3626.0519476836953,27.283169608092194,96359.66488270822
01/07/21,,,,3625.92129136409,26.368074901247688,96360.71063373468
01/08/21,,,,3625.795043323129,25.483817489119684,96361.72113918776
01/09/21,,,,3625.6730585108057,24.629385059035393,96362.69755643017
01/10/21,,,,3625.555195063944,23.803787446698166,96363.64101748937
01/11/21,,,,3625.4413143061984,23.00605663618748,96364.55262905762
01/12/21,,,,3625.3312807480515,22.235246759958958,96365.433472492
01/13/21,,,,3625.224962086818,21.490434098844332,96366.28460381435
01/14/21,,,,3625.122229206642,20.77071708205149,96367.10705371131
01/15/21,,,,3625.0229561784977,20.075216287164455,96367.90182753434
01/16/21,,,,3624.9270202601892,19.403074440143357,96368.66990529967
01/17/21,,,,3624.834301896351,18.753456415324486,96369.41224168833
01/18/21,,,,3624.7446847184483,18.12554923542025,96370.12976604614
01/19/21,,,,3624.6580555447754,17.518562071519206,96370.8233823837
01/20/21,,,,3624.574304380457,16.931726243086032,96371.49396937646
